2015-09-12 00:00,2.4256497629387352,
2015-09-12 01:00,2.427260348622545 ,
2015-09-12 02:00,2.4256872127226603,
2015-09-12 03:00,2.423290746338984 ,
2015-09-12 04:00,2.4272832265403506,
2015-09-12 05:00,2.425674997887666 ,
2015-09-12 06:00,2.4250050152419567,
2015-09-12 07:00,2.4284663165056446,
2015-09-12 08:00,2.429577362995353 ,
2015-09-12 09:00,2.428487525915892 ,
2015-09-12 10:00,2.4283987535231315,
2015-09-12 11:00,2.4300680703321023,
2015-09-12 12:00,2.4263397026174305,
2015-09-12 13:00,2.4273343490266646,
2015-09-12 14:00,2.4258693142211407,
2015-09-12 15:00,2.4250755397470622,
2015-09-12 16:00,2.4256566544258384,
2015-09-12 17:00,2.423382675729645 ,
2015-09-12 18:00,2.421874543992865 ,
2015-09-12 19:00,2.4231968237032397,
2015-09-12 20:00,2.4220942134814543,
2015-09-12 21:00,2.4213026567336735,
2015-09-12 22:00,2.4220779659870426,
2015-09-12 23:00,2.4218704003718186,
2015-09-13 00:00,2.421874543992865 ,
2015-09-13 01:00,2.4231968237032397,
2015-09-13 02:00,2.4220942134814543,
2015-09-13 03:00,2.4213026567336735,
2015-09-13 04:00,2.4220779659870426,
2015-09-13 05:00,2.4218704003718186,
2015-09-13 06:00,2.428997729896148 ,
2015-09-13 07:00,2.430490126344269 ,
2015-09-13 08:00,2.4285966048100254,
2015-09-13 09:00,2.4272401611291214,
2015-09-13 10:00,2.426927708316494 ,
2015-09-13 11:00,2.427486857031556 ,
2015-09-13 12:00,2.4385357405739767,
2015-09-13 13:00,2.440341402685758 ,
2015-09-13 14:00,2.4396713824274783,
2015-09-13 15:00,2.439353414411051 ,
2015-09-13 16:00,2.441631651813025 ,
2015-09-13 17:00,2.438282014671059 ,
2015-09-13 18:00,2.4322198907739665,
2015-09-13 19:00,2.43028388108856  ,
2015-09-13 20:00,2.4266884685238628,
2015-09-13 21:00,2.4251546504473915,
2015-09-13 22:00,2.4245185624820147,
2015-09-13 23:00,2.4236125550053735,
2015-09-14 00:00,2.4323895185239834,
2015-09-14 01:00,2.4303131962343927,
2015-09-14 02:00,2.4271206764384567,
2015-09-14 03:00,2.4258143347279244,
2015-09-14 04:00,2.4255685856092835,
2015-09-14 05:00,2.4242731996428555,
2015-09-14 06:00,2.4323427299957068,
2015-09-14 07:00,2.428950772480627 ,
2015-09-14 08:00,2.4244841780064976,
2015-09-14 09:00,2.422089609480018 ,
2015-09-14 10:00,2.4210968935637966,
2015-09-14 11:00,2.418855506391916 ,
2015-09-14 12:00,2.4307280435872114,
2015-09-14 13:00,2.427925132576539 ,
2015-09-14 14:00,2.423183696053324 ,
2015-09-14 15:00,2.4206486353556076,
2015-09-14 16:00,2.4201526285291126,
2015-09-14 17:00,2.4176410273899944,
